Drug Name,Drug ID,Cell Line Name,Cosmic ID,TCGA Classification,Tissue,Tissue Sub-type,IC50,AUC,Max Conc,RMSE,Z score,Dataset Version
"Refametinib","1014","SBC-1","713885","SCLC","lung","lung_small_cell_carcinoma","4.1087083769312125",".95485669429110842","10",".094633303882187547",".95785315683544792","GDSC2"
"Refametinib","1014","LU-135","713899","SCLC","lung","lung_small_cell_carcinoma","4.5842089961851187",".97674523893916021","10",".057758573041877537","1.206116797010494","GDSC2"
"Refametinib","1014","SK-N-SH","717431","NB","nervous_system","neuroblastoma","2.3535725651110035",".86134316870537475","10",".12517202379105632",".041479154362494469","GDSC2"
"Refametinib","1014","NCI-H2030","722045","LUAD","lung","lung_NSCLC_adenocarcinoma","2.5379750466339033",".85496891866932745","10",".14705866788640065",".1377575385884067","GDSC2"
"Refametinib","1014","NCI-H2122","722046","LUAD","lung","lung_NSCLC_adenocarcinoma","-1.4092779764861039",".46571948326438106","10",".042750567695103568","-1.9231428357357188","GDSC2"
"Refametinib","1014","NCI-H1734","722058","LUAD","lung","lung_NSCLC_adenocarcinoma",".48652445316457349",".71682554634919304","10",".097993610905246761","-.93332538191984193","GDSC2"
"Refametinib","1014","NCI-H650","722066","LUAD","lung","lung_NSCLC_adenocarcinoma","2.456770584932543",".8927455766443132","10",".073769129158609018",".095359875064713578","GDSC2"
"Refametinib","1014","T24","724812","BLCA","urogenital_system","bladder","3.3695798638169765",".92372398800104827","10",".099884244914817844",".5719467504235447","GDSC2"
"Refametinib","1014","NCI-H929","724825","MM","blood","myeloma","-1.1955557040699274",".49395961428465607","10",".15630172797828282","-1.8115562947554422","GDSC2"
"Refametinib","1014","SK-N-AS","724828","NB","nervous_system","neuroblastoma",".46928509685956116",".68304285738392068","10",".14426969189418012","-.94232622267010735","GDSC2"
"Refametinib","1014","NCI-H1299","724831","UNCLASSIFIED","lung","lung_NSCLC_large_cell","1.8201016493265529",".8117730878831213","10",".12528786116722074","-.23705135877957692","GDSC2"
"Refametinib","1014","NCI-H2087","724834","LUAD","lung","lung_NSCLC_adenocarcinoma","3.3711114753636102",".89949613888394819","10",".093585411092011211",".57274642016634758","GDSC2"
"Refametinib","1014","UM-UC-3","724838","BLCA","urogenital_system","bladder","3.6634464528728135",".94174231047441814","10",".10656811710139169",".72537744256291592","GDSC2"
"Refametinib","1014","SW756","724839","CESC","urogenital_system","cervix","3.9561742172444081",".91857406443852585","10",".032447807858568184",".87821354291800136","GDSC2"
"Refametinib","1014","NCI-H727","724855","UNCLASSIFIED","lung","lung_NSCLC_carcinoid","-.40170299189235331",".58073055148192954","10",".17451737811433604","-1.3970778354060569","GDSC2"
"Refametinib","1014","Calu-6","724859","LUAD","lung","lung_NSCLC_adenocarcinoma","-.23777170905022096",".59908738592197341","10",".15347629722220055","-1.3114876692338","GDSC2"
"Refametinib","1014","LU-65","724863","UNCLASSIFIED","lung","lung_NSCLC_large_cell","-1.2437649469144774",".48975126245249345","10",".14651655757501481","-1.8367268237390857","GDSC2"
"Refametinib","1014","NCI-H1355","724866","LUAD","lung","lung_NSCLC_adenocarcinoma","1.7434511680063665",".77770988647623351","10",".061849866189546757","-.27707134349290397","GDSC2"
"Refametinib","1014","NCI-H1792","724868","LUAD","lung","lung_NSCLC_adenocarcinoma","-.0017502509220266205",".64914789638399495","10",".060280608354315694","-1.188258499845402","GDSC2"
"Refametinib","1014","MIA-PaCa-2","724870","PAAD","pancreas","pancreas","1.7448754655436445",".82584087378368076","10",".16434102685874741","-.27632770347020158","GDSC2"
"Refametinib","1014","SHP-77","724872","SCLC","lung","lung_small_cell_carcinoma","2.7934628264238293",".92471265744878539","10",".14775921036294951",".27115026966499522","GDSC2"
"Refametinib","1014","NCI-H2009","724873","LUAD","lung","lung_NSCLC_adenocarcinoma","-.04211239142273878",".63047468662039619","10",".12019941326293287","-1.20933197802864","GDSC2"
"Refametinib","1014","NCI-H2291","724874","LUAD","lung","lung_NSCLC_adenocarcinoma","-.69350679792539838",".54479780743774442","10",".10102849331727655","-1.5494315278499637","GDSC2"
"Refametinib","1014","SW1573","724878","LUAD","lung","lung_NSCLC_adenocarcinoma","5.687677719052866",".95921903344140835","10",".049035960691853751","1.7822488794214586","GDSC2"
"Refametinib","1014","TE-5","735784","ESCA","aero_digestive_tract","oesophagus","2.9097183860728406",".89176785640281575","10",".095640437193039524",".33184846281211944","GDSC2"
"Refametinib","1014","HCC1954","749709","BRCA","breast","breast","2.6827536068405817",".90885121815627468","10",".064617791836281233",".21334787626790239","GDSC2"
"Refametinib","1014","HCC1143","749710","BRCA","breast","breast","1.2671198421483478",".76216413932931359","10",".076014101458744682","-.52576870391373665","GDSC2"
"Refametinib","1014","HCC1187","749711","BRCA","breast","breast","2.5400199109735926",".900436072326112","10",".10447351696142508",".13882518275978964","GDSC2"
"Refametinib","1014","HCC1395","749712","BRCA","breast","breast","2.8998578214215605",".89565083969653125","10",".10065000255143489",".3267001631561709","GDSC2"
"Refametinib","1014","HCC1599","749713","BRCA","breast","breast","5.9186315239495269",".97790494248257442","10",".054771732607507041","1.9028321762547811","GDSC2"
"Refametinib","1014","HCC1937","749714","BRCA","breast","breast","3.5226553490997214",".9130276390750901","10",".11870208377742697",".65186899586138547","GDSC2"
"Refametinib","1014","HCC2157","749715","BRCA","breast","breast","4.6172068315851016",".98663612750911445","10",".061868878080730327","1.2233452976739649","GDSC2"
"Refametinib","1014","HCC2218","749716","BRCA","breast","breast","4.4298304323115776",".9802064029460209","10",".07958224465334432","1.1255142011771211","GDSC2"
"Refametinib","1014","HCC38","749717","BRCA","breast","breast","6.0463548241753031",".98145494123446042","10",".077368268321656455","1.969517791720383","GDSC2"
"Refametinib","1014","BB30-HNC","753531","HNSC","aero_digestive_tract","head_and_neck","-.018815014115283323",".65223398465892468","10",".12004260423588525","-1.1971681837817352","GDSC2"
"Refametinib","1014","BB65-RCC","753533","KIRC","kidney","kidney","2.5582111143775199",".89343162930724485","10",".10327969966688277",".14832299242260344","GDSC2"
"Refametinib","1014","BEN","753534","UNCLASSIFIED","lung","lung_NSCLC_not_specified","3.9165966682252331",".9202209812728932","10",".11230362979372766",".85754970781275197","GDSC2"
"Refametinib","1014","BHY","753535","HNSC","aero_digestive_tract","head_and_neck","3.3397412935638227",".91799853162616174","10",".097524924739991289",".55636773376465953","GDSC2"
"Refametinib","1014","Ca9-22","753538","HNSC","aero_digestive_tract","head_and_neck","1.7001189453161392",".82350669684938449","10",".17255931379354417","-.29969553136216759","GDSC2"
"Refametinib","1014","CADO-ES1","753539","UNCLASSIFIED","bone","ewings_sarcoma","4.9278738045766159",".98777781144021615","10",".094152728767978547","1.3855476386889027","GDSC2"
"Refametinib","1014","CAL-12T","753540","UNCLASSIFIED","lung","lung_NSCLC_not_specified","2.9146120477751984",".90529217445721788","10",".1531891683220481",".33440349264555869","GDSC2"
"Refametinib","1014","CAL-33","753541","HNSC","aero_digestive_tract","head_and_neck","2.1057054449077484",".85923847344510762","10",".14638576227202271","-.087934753947279717","GDSC2"
"Refametinib","1014","CP50-MEL-B","753545","SKCM","skin","melanoma","-3.3258503590755049",".23536090034203405","10",".11346572915564969","-2.9238044901983216","GDSC2"
"Refametinib","1014","CP66-MEL","753546","SKCM","skin","melanoma","-1.0751054287880148",".50872058507485318","10",".20355515703137975","-1.7486679985246307","GDSC2"
"Refametinib","1014","CPC-N","753547","SCLC","lung","lung_small_cell_carcinoma","5.0846326653388925",".98680092313468915","10",".05393480801444122","1.4673930113902049","GDSC2"
"Refametinib","1014","CTV-1","753548","LAML","blood","acute_myeloid_leukaemia","2.8301730201018178",".9583208413311336","10",".092964560884435832",".29031702980156165","GDSC2"
"Refametinib","1014","D-542MG","753549","GBM","nervous_system","glioma","3.622373569758913",".91187787920604346","10",".11579157864976083",".70393287853618391","GDSC2"
"Refametinib","1014","DMS-79","753551","SCLC","lung","lung_small_cell_carcinoma","5.2599751394248244",".98915161889348702","10",".091919314503920005","1.5589410749072947","GDSC2"
"Refametinib","1014","DSH1","753552","BLCA","urogenital_system","bladder","1.9801978600724901",".83021654683658053","10",".086897109778223611","-.1534635221950903","GDSC2"
"Refametinib","1014","EBC-1","753554","LUSC","lung","lung_NSCLC_squamous_cell_carcinoma","-1.0507414169246538",".51182672904697324","10",".12311624636730938","-1.7359473036831459","GDSC2"
"Refametinib","1014","EC-GI-10","753555","ESCA","aero_digestive_tract","oesophagus",".44924958558446265",".6966982409464223","10",".13520967653647104","-.95278696396152529","GDSC2"
"Refametinib","1014","EPLC-272H","753556","LUSC","lung","lung_NSCLC_squamous_cell_carcinoma","1.3742627978875874",".77904167662673285","10",".11834389310888012","-.46982829262116188","GDSC2"
"Refametinib","1014","HA7-RCC","753558","KIRC","kidney","kidney","4.4460694239149561",".95705520820671175","10",".075541037492816848","1.1339927414880728","GDSC2"
"Refametinib","1014","HCE-4","753559","ESCA","aero_digestive_tract","oesophagus","2.8625171916713814",".92696220023933451","10",".10258138348562451",".30720424602623353","GDSC2"
"Refametinib","1014","HO-1-u-1","753561","HNSC","aero_digestive_tract","head_and_neck","2.0658904888361516",".84798914878204301","10",".13658291200900757","-.10872254165458874","GDSC2"
"Refametinib","1014","HSC-2","753562","HNSC","aero_digestive_tract","head_and_neck","1.6548026447684363",".83134993739980023","10",".14206375721742193","-.32335562617106983","GDSC2"
"Refametinib","1014","IM-9","753563","MM","blood","myeloma","-2.2031000783193164",".35407229682998176","10",".16888092188392143","-2.3376053131174466","GDSC2"
"Refametinib","1014","IST-SL1","753564","SCLC","lung","lung_small_cell_carcinoma","3.9565698675278447",".98384973529264597","10",".015041236243975332",".87842011589735181","GDSC2"
"Refametinib","1014","IST-SL2","753565","SCLC","lung","lung_small_cell_carcinoma","5.217821432181232",".98025397569925032","10",".068734332581754945","1.5369322017672595","GDSC2"
"Refametinib","1014","J82","753566","BLCA","urogenital_system","bladder","3.4956645705197125",".91751405499504224","10",".16644727728835965",".63777683978397426","GDSC2"
"Refametinib","1014","KNS-62","753569","LUSC","lung","lung_NSCLC_squamous_cell_carcinoma","1.1616105267576129",".76619715936628641","10",".11649464534306257","-.58085617520321942","GDSC2"
"Refametinib","1014","KOSC-2","753570","HNSC","aero_digestive_tract","head_and_neck","1.3806262215271523",".80599122535273127","10",".10024151927679333","-.46650588534603965","GDSC2"
"Refametinib","1014","KP-4","753572","PAAD","pancreas","pancreas","2.1822640004652221",".88260125089495356","10",".14789289964554037","-.047962764596214756","GDSC2"
"Refametinib","1014","KYSE-140","753573","ESCA","aero_digestive_tract","oesophagus","2.0088877297902359",".84794569289570698","10",".08259877459105866","-.13848425360138936","GDSC2"
"Refametinib","1014","KYSE-410","753574","ESCA","aero_digestive_tract","oesophagus","2.7035993743020974",".83912758696325362","10",".10429330642878809",".22423166043701398","GDSC2"
"Refametinib","1014","KYSE-520","753575","ESCA","aero_digestive_tract","oesophagus",".88035726586126295",".69783979550212105","10",".082532772837006038","-.72770132226273354","GDSC2"
"Refametinib","1014","KYSE-70","753576","ESCA","aero_digestive_tract","oesophagus","3.7919618168211437",".92204553791687038","10",".10929769092760912",".79247660243845008","GDSC2"
"Refametinib","1014","LB1047-RCC","753577","KIRC","kidney","kidney","3.3659463739164353",".90480598354804798","10",".12080727363279212",".57004966892097364","GDSC2"
"Refametinib","1014","LB2241-RCC","753578","KIRC","kidney","kidney","4.434987647529625",".95230579284131689","10",".066172889760061623","1.1282068349432086","GDSC2"
"Refametinib","1014","LB2518-MEL","753579","SKCM","skin","melanoma","-2.1891796182202827",".37083469759713805","10",".15917156578625727","-2.3303373013480395","GDSC2"
"Refametinib","1014","LB373-MEL-D","753581","SKCM","skin","melanoma",".25247673035902818",".67615959835197936","10",".17703600914864881","-1.0555240443097176","GDSC2"
"Refametinib","1014","LB647-SCLC","753582","SCLC","lung","lung_small_cell_carcinoma","5.1823886734805118",".98742969382799017","10",".060169405184890036","1.5184324032385268","GDSC2"
"Refametinib","1014","LB771-HNC","753583","HNSC","aero_digestive_tract","head_and_neck","4.3829126980004993",".94750300271453392","10",".070608844891207667","1.1010179817460919","GDSC2"
"Refametinib","1014","LB831-BLC","753584","BLCA","urogenital_system","bladder","2.8746333232015076",".90003837468746428","10",".091581348810996166",".31353019976153784","GDSC2"
"Refametinib","1014","LB996-RCC","753585","KIRC","kidney","kidney","3.4742349559376935",".9109485154284731","10",".084905980197811648",".62658822318021878","GDSC2"
"Refametinib","1014","LCLC-103H","753586","UNCLASSIFIED","lung","lung_NSCLC_large_cell","4.017718607649166",".93760958270607142","10",".090315894808734309",".91034648612681057","GDSC2"
"Refametinib","1014","LU-134-A","753588","SCLC","lung","lung_small_cell_carcinoma","4.6784421303481141",".97765667462378725","10",".097305168289616023","1.2553168610379954","GDSC2"
"Refametinib","1014","LU-165","753589","SCLC","lung","lung_small_cell_carcinoma","4.9694981988452502",".93887078174032057","10",".053565585667650642","1.4072801522183844","GDSC2"
"Refametinib","1014","LXF-289","753592","LUAD","lung","lung_NSCLC_adenocarcinoma","1.3903728519495995",".79965611802147341","10",".099415653766726245","-.46141707189314801","GDSC2"
"Refametinib","1014","MS-1","753594","SCLC","lung","lung_small_cell_carcinoma","3.141874654274047",".94794191680178685","10",".13386690361738535",".45305957779136108","GDSC2"
"Refametinib","1014","MZ1-PC","753595","PAAD","pancreas","pancreas","1.789305465019204",".77473574400807488","10",".13580473312258379","-.25313035533617562","GDSC2"
"Refametinib","1014","MZ7-mel","753596","SKCM","skin","melanoma","-2.0490038293643984",".38747729588404345","10",".1878699474154181","-2.2571501167332753","GDSC2"
"Refametinib","1014","NCI-H1563","753600","LUAD","lung","lung_NSCLC_adenocarcinoma","3.5059097289120063",".93172674801932254","10",".026676864225192831",".6431259396876331","GDSC2"
"Refametinib","1014","NCI-H292","753604","UNCLASSIFIED","lung","lung_NSCLC_adenocarcinoma",".045439644298318045",".642853843014628","10",".18136273331140279","-1.1636201824752492","GDSC2"
"Refametinib","1014","NCI-H510A","753605","SCLC","lung","lung_small_cell_carcinoma","3.0974732593788459",".94690100940333655","10",".15274226654201969",".42987716439549928","GDSC2"
"Refametinib","1014","NCI-H835","753607","UNCLASSIFIED","lung","lung_NSCLC_carcinoid","5.1353464061279599",".98711255034010681","10",".084281292070109537","1.4938711638581088","GDSC2"
"Refametinib","1014","PC-14","753608","LUAD","lung","lung_NSCLC_adenocarcinoma","1.6330271782697496",".80476561993184159","10",".11704840053791019","-.33472481552766037","GDSC2"
"Refametinib","1014","SBC-3","753610","SCLC","lung","lung_small_cell_carcinoma","3.0559321498152499",".9162143261472061","10",".089146109295944465",".40818813464544168","GDSC2"
"Refametinib","1014","SK-MM-2","753612","MM","blood","myeloma","3.860886124413637",".94691418022487273","10",".10984540045774077",".82846267439416266","GDSC2"
"Refametinib","1014","TE-15","753614","ESCA","aero_digestive_tract","oesophagus","1.3503831091703069",".77920709599269633","10",".15832801444256045","-.48229611749277029","GDSC2"
"Refametinib","1014","U-266","753615","MM","blood","myeloma",".492896652811187",".69294770492684088","10",".13982395136698705","-.92999839260346084","GDSC2"
"Refametinib","1014","BE2-M17","753616","NB","nervous_system","neuroblastoma",".90193024473387839",".74319288774730896","10",".10856520046344809","-.71643785372563984","GDSC2"
"Refametinib","1014","KELLY","753618","NB","nervous_system","neuroblastoma","2.6868690581425199",".93340454594035771","10",".15094022037926969",".21549659464977419","GDSC2"
"Refametinib","1014","SIMA","753620","NB","nervous_system","neuroblastoma","1.382022735177832",".79687118620755015","10",".11702887535467436","-.46577675156906184","GDSC2"
"Refametinib","1014","TE-1","753621","ESCA","aero_digestive_tract","oesophagus","1.3516011924698126",".76550688181353843","10",".1895237404773697","-.48166014399089302","GDSC2"
"Refametinib","1014","TE-10","753622","ESCA","aero_digestive_tract","oesophagus","2.3551758089590109",".88520335208907963","10",".12161468105652402",".042316224047953745","GDSC2"
"Refametinib","1014","TE-8","753623","ESCA","aero_digestive_tract","oesophagus","1.5576549908463895",".78419913425152377","10",".1301475554034979","-.3740773901826418","GDSC2"
"Refametinib","1014","CAPAN-1","753624","PAAD","pancreas","pancreas","1.5822629118823226",".79198515688275029","10",".15066736176946149","-.36122934791698358","GDSC2"
"Refametinib","1014","OVCAR-3","905933","OV","urogenital_system","ovary","4.1414574213422854",".9604385043065069","10",".093162160992002058",".97495176122949556","GDSC2"
"Refametinib","1014","PC-3","905934","PRAD","urogenital_system","prostate","4.6045676263338784",".94065303278944945","10",".096497659740223118","1.2167462419050961","GDSC2"
"Refametinib","1014","DU-145","905935","PRAD","urogenital_system","prostate","5.0182085222949784",".96749088722825194","10",".081874475537576083","1.4327123004092914","GDSC2"
"Refametinib","1014","HCT-116","905936","COREAD","digestive_system","large_intestine",".14601341583075703",".6649246084913516","10",".052453100754207727","-1.111109608112687","GDSC2"
"Refametinib","1014","HCT-15","905937","COREAD","digestive_system","large_intestine","2.4206820586928437",".87918455375418592","10",".13325739763030636",".076517693729853384","GDSC2"
"Refametinib","1014","HL-60","905938","LAML","blood","acute_myeloid_leukaemia","-1.1635667734068529",".49829797938053877","10",".21644459809566696","-1.7948545533693152","GDSC2"
